name,ra,dec,nuclear,any_posterior,best_cat,best_cat_release,extra_cat_cols,high_host_confidence,host_2_total_posterior,host_absmag_mean,host_any_non_ratio,host_name,host_objID,host_offset_mean,host_prob_ratio,host_redshift_mean,host_total_posterior,idx,missedcat_posterior,none_posterior,query_time,smallcone_posterior,2MASS,Bmag,Dist,GWGC,HyperLEDA,M*,PAHyp,PGC,SDSS-DR16Q,Type,WISExSCOS,dec_ivar,dered_flux_r,dered_mag_r,e_Bmag,e_M*,e_logd25Hyp,e_logr25Hyp,f_M*,f_dL,fitbits,flux_ivar_r,flux_r,host_2_absmag_info,host_2_absmag_mean,host_2_absmag_std,host_2_dec,host_2_name,host_2_objID,host_2_offset_info,host_2_offset_mean,host_2_offset_posterior,host_2_offset_std,host_2_ra,host_2_redshift_info,host_2_redshift_mean,host_2_redshift_std,host_absmag_info,host_absmag_std,host_dec,host_offset_info,host_offset_posterior,host_offset_std,host_ra,host_redshift_info,host_redshift_std,logd25Hyp,logr25Hyp,mag_r,nobs_g,nobs_r,nobs_z,ra_ivar,redshift,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,shape_r,shape_r_ivar,type,z_phot_mean,z_phot_median,z_phot_std,z_spec
15CYSEbkc,247.57218171959627,35.98648082505974,False,0.9999999999999899,decals,dr9,"{'shape_r_ivar': 0.0, 'dec_ivar': 75585880000.0, 'shape_e2': 0.0, 'ra_ivar': 67988496000.0, 'flux_r': 1.665361, 'nobs_g': 4, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 212.3552, 'dered_mag_r': 21.913082, 'nobs_z': 4, 'shape_r': 0.0, 'z_phot_std': 0.413562, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 0.8541, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'PSF', 'z_phot_mean': 0.866138, 'mag_r': 21.946228, 'dered_flux_r': 1.716987}",True,0.0,-21.80186200294992,99292553901721.83,9907733721187350,9907733721187350,0.11790730860984541,inf,0.866138,0.9761543480758763,39,3.357082885220758e-15,1.0071248655662274e-14,1.5054876804351807,3.357082885220758e-15,,,,,,,,,,,,75585880000.0,1.716987,21.913082,,,,,,,0.0,212.3552,1.665361,r,-20.325483092755057,1.1845375,36.06380994486167,,9907733721187806,,293.89051701831147,0.0,0.09784277071335447,247.60453487927484,PHOT,0.969185,0.124359,r,1.0956541,35.986473172300684,,0.9761543480758763,0.06323824953872861,247.5721917274761,PHOT,0.413562,,,21.946228,4.0,3.0,4.0,67988496000.0,,0.0,0.0,0.0,0.0,0.0,0.0,PSF,0.866138,0.8541,0.413562,-99.0
15DYSEbua,237.37893888449716,6.960063275271952,False,0.9999999999804388,decals,dr9,"{'shape_r_ivar': 52.496826, 'dec_ivar': 509201180.0, 'shape_e2': 0.0, 'ra_ivar': 529495200.0, 'flux_r': 0.259976, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 190.43759, 'dered_mag_r': 23.895744, 'nobs_z': 4, 'shape_r': 0.994861, 'z_phot_std': 0.173247, 'shape_e1_ivar': 0.0, 'nobs_r': 4, 'z_phot_median': 1.345236, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 1.332524, 'mag_r': 23.962666, 'dered_flux_r': 0.276504}",False,0.2705009472433768,-20.97568693736998,51121607464.9282,9908823140210277,9908823140210277,7.559937056146146,2.6968447252122147,1.332524,0.7294990527382084,2,6.52040007848922e-12,1.956120023546766e-11,1.6830730438232422,6.52040007848922e-12,,,,,,,,,,,,509201180.0,0.276504,23.895744,,,,,,,0.0,190.43759,0.259976,r,-20.452716251833227,1.16364715,6.957919841526887,,9908823140210217,,9.512748602419169,0.2705009472433768,0.10039164937193965,237.3773842981741,PHOT,0.869612,0.209132,r,1.1947872000000002,6.958882579997178,,0.7294990527382084,0.09639253753551107,237.3806881069964,PHOT,0.173247,,,23.962666,3.0,4.0,4.0,529495200.0,,0.0,0.0,0.0,0.0,0.994861,52.496826,REX,1.332524,1.345236,0.173247,-99.0
15EYSEcif,247.8485111608978,39.626580842789444,True,0.9999999999999933,decals,dr9,"{'shape_r_ivar': 19300.84, 'dec_ivar': 646070600000.0, 'shape_e2': -0.325317, 'ra_ivar': 660014800000.0, 'flux_r': 27.425598, 'nobs_g': 4, 'shape_e2_ivar': 56159.164, 'flux_ivar_r': 25.183119, 'dered_mag_r': 18.882627, 'nobs_z': 2, 'shape_r': 1.412165, 'z_phot_std': 0.040209, 'shape_e1_ivar': 41821.676, 'nobs_r': 2, 'z_phot_median': 0.278615, 'z_spec': -99.0, 'shape_e1': 0.018541, 'fitbits': 0, 'type': 'SER', 'z_phot_mean': 0.276044, 'mag_r': 18.90461, 'dered_flux_r': 27.986513}",True,0.0,-21.865085388785936,150966483912345.25,9907734840607633,9907734840607633,0.21878608295921492,inf,0.276044,0.9999999999999933,4,2.2079956073354168e-15,6.6239868220062496e-15,1.423172950744629,2.2079956073354168e-15,,,,,,,,,,,,646070600000.0,27.986513,18.882627,,,,,,,0.0,25.183119,27.425598,r,-20.702551995702954,1.1534029000000001,39.701642918401134,,9907734840608146,,298.9020327125138,0.0,0.09375027201709184,247.89461134000405,PHOT,0.884334,0.164325,r,0.94413135,39.6265261710942,,0.9999999999999933,0.08792159116491982,247.84849440654264,PHOT,0.040209,,,18.90461,4.0,2.0,2.0,660014800000.0,,0.018541,41821.676,-0.325317,56159.164,1.412165,19300.84,SER,0.276044,0.278615,0.040209,-99.0
15EYSEcjg,217.0702097846783,23.345536337437483,True,0.9999999999999897,decals,dr9,"{'shape_r_ivar': 0.0, 'dec_ivar': 2198159100000.0, 'shape_e2': 0.0, 'ra_ivar': 1647096000000.0, 'flux_r': 6.224298, 'nobs_g': 4, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 445.23038, 'dered_mag_r': 20.423655, 'nobs_z': 4, 'shape_r': 0.0, 'z_phot_std': 0.230263, 'shape_e1_ivar': 0.0, 'nobs_r': 4, 'z_phot_median': 0.81717, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 128, 'type': 'PSF', 'z_phot_mean': 0.755594, 'mag_r': 20.514774, 'dered_flux_r': 6.769215}",True,0.0,-22.926574053371862,97280984220522.31,9906630020631216,9906630020631216,0.11794262726015417,inf,0.755594,0.9999999999999897,7,3.4265004204491812e-15,1.0279501261347544e-14,1.5819032192230225,3.4265004204491812e-15,,,,,,,,,,,,2198159100000.0,6.769215,20.423655,,,,,,,128.0,445.23038,6.224298,r,-20.121699318490318,1.17834405,23.368953872072854,,9906630020632814,,296.9319199641694,0.0,0.09218964607442451,217.15635775274583,PHOT,0.857648,0.428824,r,1.0211827500000001,23.34553417193312,,0.9999999999999897,0.06123924459144047,217.07021193012264,PHOT,0.230263,,,20.514774,4.0,4.0,4.0,1647096000000.0,,0.0,0.0,0.0,0.0,0.0,0.0,PSF,0.755594,0.81717,0.230263,-99.0
15DYSEbup,253.8008757778888,19.474213493412442,False,0.9999999999999855,decals,dr9,"{'shape_r_ivar': 74834.93, 'dec_ivar': 824582000000.0, 'shape_e2': 0.0, 'ra_ivar': 2281305800000.0, 'flux_r': 12.286119, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 192.07193, 'dered_mag_r': 19.616083, 'nobs_z': 3, 'shape_r': 0.427984, 'z_phot_std': 0.078372, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 0.434075, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 130, 'type': 'REX', 'z_phot_mean': 0.429619, 'mag_r': 19.776463, 'dered_flux_r': 14.241858}",True,0.0,-22.25197257011634,68910849640513.93,9906628709847117,9906628709847117,0.2857187259542637,inf,0.429619,0.9999999999999855,8,4.837167660422457e-15,1.4511502981267372e-14,1.6557700634002686,4.837167660422457e-15,,,,,,,,,,,,824582000000.0,14.241858,19.616083,,,,,,,130.0,192.07193,12.286119,r,-19.814816519176613,1.129707,19.50630627530856,,9906628709909153,,296.9552476686648,0.0,0.09636052563964133,253.8814840005532,PHOT,0.529123,0.105049,r,0.98080415,19.47415027626874,,0.9999999999999855,0.09857276042922797,253.80083515960877,PHOT,0.078372,,,19.776463,3.0,3.0,3.0,2281305800000.0,,0.0,0.0,0.0,0.0,0.427984,74834.93,REX,0.429619,0.434075,0.078372,-99.0
15EYSEcfo,249.18788888059336,38.57532873348789,False,0.9999999999975785,decals,dr9,"{'shape_r_ivar': 7332.6113, 'dec_ivar': 92835260000.0, 'shape_e2': 0.0, 'ra_ivar': 84417675000.0, 'flux_r': 2.274642, 'nobs_g': 2, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 72.065765, 'dered_mag_r': 21.586777, 'nobs_z': 4, 'shape_r': 0.373356, 'z_phot_std': 0.05, 'shape_e1_ivar': 0.0, 'nobs_r': 2, 'z_phot_median': 0.511825, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.511431, 'mag_r': 21.607718, 'dered_flux_r': 2.318938}",True,0.0,-20.73334403403123,412963250891.2199,9907734474130308,9907734474130308,1.965498986909381,inf,0.511431,0.9999999999975785,12,8.071743251080001e-13,2.4215229753240004e-12,1.6375300884246826,8.071743251080001e-13,,,,,,,,,,,,92835260000.0,2.318938,21.586777,,,,,,,0.0,72.065765,2.274642,r,-19.32566071466567,1.1384409,38.65430795071554,,9907734547990762,,296.294304727491,0.0,0.09690954314630905,249.2175322147349,PHOT,0.468941,0.2344705,r,1.07933885,38.57585882725092,,0.9999999999975785,0.09404389189127005,249.1877207350213,PHOT,0.05,,,21.607718,2.0,2.0,4.0,84417675000.0,,0.0,0.0,0.0,0.0,0.373356,7332.6113,REX,0.511431,0.511825,0.05,-99.0
15CYSEbsg,263.270214276744,34.91914084683155,False,0.99999999998707,decals,dr9,"{'shape_r_ivar': 4380.8794, 'dec_ivar': 292666340000.0, 'shape_e2': 0.494146, 'ra_ivar': 312292770000.0, 'flux_r': 7.459204, 'nobs_g': 4, 'shape_e2_ivar': 11642.1455, 'flux_ivar_r': 74.80098, 'dered_mag_r': 20.236269, 'nobs_z': 3, 'shape_r': 0.948245, 'z_phot_std': 0.037338, 'shape_e1_ivar': 7732.5586, 'nobs_r': 3, 'z_phot_median': 0.399305, 'z_spec': -99, 'shape_e1': 0.110621, 'fitbits': 0, 'type': 'DEV', 'z_phot_mean': 0.399086, 'mag_r': 20.31827, 'dered_flux_r': 8.04437}",True,0.0,-21.442331939417535,77339291371.4986,9907733416642716,9907733416642716,2.989829088209198,inf,0.399086,0.8617893830683783,14,4.310012768643814e-12,1.2930038305931444e-11,1.5863010883331299,4.310012768643814e-12,,,,,,,,,,,,292666340000.0,8.04437,20.236269,,,,,,,0.0,74.80098,7.459204,r,-20.670106342760665,1.1051774,34.985326877328845,,9907733416643737,,298.375331508275,0.0,0.09488463281397612,263.3310803908847,PHOT,0.607941,0.054094,r,1.01181345,34.91927377312355,,0.8617893830683783,0.08392214358496927,263.26921350226485,PHOT,0.037338,,,20.31827,4.0,3.0,3.0,312292770000.0,,0.110621,7732.5586,0.494146,11642.1455,0.948245,4380.8794,DEV,0.399086,0.399305,0.037338,-99.0
15EYSEcii,211.79454939563033,45.9559793348547,False,0.9999999999927416,decals,dr9,"{'shape_r_ivar': 58957.977, 'dec_ivar': 664639700000.0, 'shape_e2': 0.431735, 'ra_ivar': 988435700000.0, 'flux_r': 195.2662, 'nobs_g': 3, 'shape_e2_ivar': 1936251.1, 'flux_ivar_r': 6.695725, 'dered_mag_r': 16.756582, 'nobs_z': 4, 'shape_r': 7.10783, 'z_phot_std': 0.007064, 'shape_e1_ivar': 1036686.6, 'nobs_r': 3, 'z_phot_median': 0.027578, 'z_spec': 0.035752, 'shape_e1': 0.145709, 'fitbits': 528, 'type': 'SER', 'z_phot_mean': 0.026468, 'mag_r': 16.773432, 'dered_flux_r': 198.32027}",True,0.0,-19.22714286315776,137772064040.80835,9907736566171811,9907736566171811,30.640199072879074,inf,0.035752,0.9720098330643485,16,2.41945517512302e-12,7.25836552536906e-12,1.3111340999603271,2.41945517512302e-12,,,,,,,,,,,,664639700000.0,198.32027,16.756582,,,,,,,528.0,6.695725,195.2662,r,-19.27326168732041,1.19077875,45.97068410037155,,9907736566170779,,289.8175910617318,0.0,0.07054120406115273,211.68068225287576,PHOT,0.684858,0.232807,r,0.8378291000000001,45.96120904120591,,0.9720098330643485,0.08114081100352936,211.78488815329567,SPEC,0.0017876,,,16.773432,3.0,3.0,4.0,988435700000.0,,0.145709,1036686.6,0.431735,1936251.1,7.10783,58957.977,SER,0.026468,0.027578,0.007064,0.035752
15DYSEcaj,259.6555904638096,32.58698442905527,False,0.9999999999897484,decals,dr9,"{'shape_r_ivar': 108.157, 'dec_ivar': 131081360000.0, 'shape_e2': 0.159548, 'ra_ivar': 22141497000.0, 'flux_r': 16.07095, 'nobs_g': 3, 'shape_e2_ivar': 11672.073, 'flux_ivar_r': 13.633741, 'dered_mag_r': 19.39834, 'nobs_z': 3, 'shape_r': 9.239358, 'z_phot_std': 0.120213, 'shape_e1_ivar': 19884.77, 'nobs_r': 3, 'z_phot_median': 0.279879, 'z_spec': -99.0, 'shape_e1': -0.739439, 'fitbits': 2, 'type': 'DEV', 'z_phot_mean': 0.325855, 'mag_r': 19.484896, 'dered_flux_r': 17.404583}",True,0.0,-21.764887058480017,97546302296.28801,9907732629948804,9907732629948804,44.99116286306311,inf,0.325855,0.9999999999897484,17,3.4171806155957256e-12,1.0251541846787176e-11,1.591853141784668,3.4171806155957256e-12,,,,,,,,,,,,131081360000.0,17.404583,19.39834,,,,,,,2.0,13.633741,16.07095,r,-20.786719416699498,1.15270245,32.64689274668613,,9907732709576822,,298.195421351644,0.0,0.09268543909590571,259.7235026990542,PHOT,0.907799,0.184676,r,0.9699170000000001,32.59043812936976,,0.9999999999897484,0.08467726916846044,259.6413350901886,PHOT,0.120213,,,19.484896,3.0,3.0,3.0,22141497000.0,,-0.739439,19884.77,0.159548,11672.073,9.239358,108.157,DEV,0.325855,0.279879,0.120213,-99.0
15EYSEcge,211.74611883579445,25.188495671688816,False,0.999999999999992,decals,dr9,"{'shape_r_ivar': 8174.787, 'dec_ivar': 1443932700000.0, 'shape_e2': 0.353768, 'ra_ivar': 883591500000.0, 'flux_r': 20.327137, 'nobs_g': 2, 'shape_e2_ivar': 33154.254, 'flux_ivar_r': 52.395023, 'dered_mag_r': 19.19223, 'nobs_z': 2, 'shape_r': 1.342724, 'z_phot_std': 0.10908, 'shape_e1_ivar': 18775.553, 'nobs_r': 2, 'z_phot_median': 0.219053, 'z_spec': -99.0, 'shape_e1': 0.078227, 'fitbits': 136, 'type': 'SER', 'z_phot_mean': 0.260323, 'mag_r': 19.229809, 'dered_flux_r': 21.042995}",True,0.0,-21.40994815504376,125518061680623.55,9906630708696642,9906630708696642,0.20199125548820338,inf,0.260323,0.9996474177197321,18,2.6556602999613397e-15,7.966980899884019e-15,1.6773550510406494,2.6556602999613397e-15,,,,,,,,,,,,1443932700000.0,21.042995,19.19223,,,,,,,136.0,52.395023,20.327137,r,-20.086952339522135,1.03332205,25.24341762007177,,9906630708757796,,297.69611710525623,0.0,0.09643616405337965,211.81445056952504,PHOT,0.276675,0.037252,r,0.9596115,25.18846222096096,,0.9996474177197321,0.08464040783307844,211.7460807184039,PHOT,0.10908,,,19.229809,2.0,2.0,2.0,883591500000.0,,0.078227,18775.553,0.353768,33154.254,1.342724,8174.787,SER,0.260323,0.219053,0.10908,-99.0
15EYSEcey,257.5365371070046,35.12203705475271,False,0.9999999999999822,decals,dr9,"{'shape_r_ivar': 236.14763, 'dec_ivar': 2355918300.0, 'shape_e2': 0.0, 'ra_ivar': 2354860500.0, 'flux_r': 1.4535, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 70.65035, 'dered_mag_r': 22.027508, 'nobs_z': 3, 'shape_r': 0.935435, 'z_phot_std': 0.226494, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 0.394191, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.439056, 'mag_r': 22.093962, 'dered_flux_r': 1.545243}",True,0.0,-19.896587418511313,56362519566645.53,9907733415398102,9907733415398102,0.7744677930940963,inf,0.439056,0.9999999999999822,20,5.914095677344221e-15,1.7742287032032663e-14,1.5697579383850098,5.914095677344221e-15,,,,,,,,,,,,2355918300.0,1.545243,22.027508,,,,,,,0.0,70.65035,1.4535,r,-18.45537818949464,1.2675083000000003,35.17854421510132,,9907733492665910,,212.94220147382393,0.0,0.1040409860219406,257.5579238055864,PHOT,0.895943,0.216032,r,1.1013754,35.12182511657368,,0.9999999999999822,0.10450585658994359,257.5365050361665,PHOT,0.219528,,,22.093962,3.0,3.0,3.0,2354860500.0,,0.0,0.0,0.0,0.0,0.935435,236.14763,REX,0.439056,0.394191,0.226494,-99.0
15EYSEcgw,245.9765428486337,38.26430348032445,False,0.9999999999968445,decals,dr9,"{'shape_r_ivar': 48.581207, 'dec_ivar': 493959970.0, 'shape_e2': 0.05148, 'ra_ivar': 1371651000.0, 'flux_r': 4.291991, 'nobs_g': 4, 'shape_e2_ivar': 438.87463, 'flux_ivar_r': 12.867203, 'dered_mag_r': 20.898348, 'nobs_z': 4, 'shape_r': 4.346584, 'z_phot_std': 0.118949, 'shape_e1_ivar': 1304.394, 'nobs_r': 4, 'z_phot_median': 0.066652, 'z_spec': -99.0, 'shape_e1': 0.295938, 'fitbits': 1024, 'type': 'EXP', 'z_phot_mean': 0.108546, 'mag_r': 20.918352, 'dered_flux_r': 4.371803}",True,0.0,-17.60729522689786,316916986693.70044,9907734399290830,9907734399290830,19.983893166035347,inf,0.108546,0.9999999999968212,21,1.0518001474450702e-12,3.1554004423352107e-12,1.348694086074829,1.0518001474450702e-12,,,,,,,,,,,,493959970.0,4.371803,20.898348,,,,,,,1024.0,12.867203,4.291991,r,-19.96272306847854,1.2082676,38.34267941962931,,9907734399291217,,295.98104858902906,0.0,0.10142104116237984,246.00819630843552,PHOT,1.010423,0.177727,r,1.0449173999999999,38.26963511461423,,0.9999999999968212,0.10170413436409655,245.97851572198783,PHOT,0.054273,,,20.918352,4.0,4.0,4.0,1371651000.0,,0.295938,1304.394,0.05148,438.87463,4.346584,48.581207,EXP,0.108546,0.066652,0.118949,-99.0
15CYSEbrh,146.39345697495213,34.47360015723164,False,0.9999999999999906,decals,dr9,"{'shape_r_ivar': 1478.5195, 'dec_ivar': 25087302000.0, 'shape_e2': 0.0, 'ra_ivar': 23961537000.0, 'flux_r': 2.581241, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 100.14261, 'dered_mag_r': 21.438929, 'nobs_z': 4, 'shape_r': 0.368956, 'z_phot_std': 0.376367, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 0.882275, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 2, 'type': 'REX', 'z_phot_mean': 0.788101, 'mag_r': 21.470428, 'dered_flux_r': 2.657226}",True,0.0,-22.023634708363723,105802445862933.94,9907733235960833,9907733235960833,0.17771625182303627,inf,0.788101,0.8959402245238417,23,3.1505257805208055e-15,9.451577341562416e-15,1.2280802726745605,3.1505257805208055e-15,,,,,,,,,,,,25087302000.0,2.657226,21.438929,,,,,,,2.0,100.14261,2.581241,r,-19.876398593254397,1.1687606000000001,34.54737290920742,,9907733236023560,,293.263759223055,0.0,0.09844857742749921,146.4353859219013,PHOT,0.728122,0.364061,r,1.0719464500000002,34.47363784036264,,0.8959402245238417,0.08269200120482166,146.39347647163305,PHOT,0.376367,,,21.470428,3.0,3.0,4.0,23961537000.0,,0.0,0.0,0.0,0.0,0.368956,1478.5195,REX,0.788101,0.882275,0.376367,-99.0
15EYSEcgg,208.4199399721487,46.15890477787514,False,0.9999999999946274,decals,dr9,"{'shape_r_ivar': 179.38103, 'dec_ivar': 2398948900.0, 'shape_e2': 0.0, 'ra_ivar': 2336091100.0, 'flux_r': 0.400511, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 136.21292, 'dered_mag_r': 23.466417, 'nobs_z': 3, 'shape_r': 0.37471, 'z_phot_std': 0.182396, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 1.037601, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 1.033045, 'mag_r': 23.493464, 'dered_flux_r': 0.410614}",True,0.0,-20.721112833807858,186131665881.93015,9907736631184532,9907736631184532,2.261703013636237,inf,1.033045,0.9999999999946274,24,1.790846988620343e-12,5.37254096586103e-12,1.1918890476226807,1.790846988620343e-12,,,,,,,,,,,,2398948900.0,0.410614,23.466417,,,,,,,0.0,136.21292,0.400511,r,-20.238647575195568,1.1699771,46.1116050490745,,9907736565517100,,299.1288599917487,0.0,0.08056322546035725,208.3213563130464,PHOT,0.841645,0.286568,r,1.17332085,46.15880334184206,,0.9999999999946274,0.06951337817619355,208.42083383856504,PHOT,0.182396,,,23.493464,3.0,3.0,3.0,2336091100.0,,0.0,0.0,0.0,0.0,0.37471,179.38103,REX,1.033045,1.037601,0.182396,-99.0
15DYSEbyk,213.65797061743012,9.895190384610192,False,0.9999999999999789,decals,dr9,"{'shape_r_ivar': 0.0, 'dec_ivar': 6172068000.0, 'shape_e2': 0.0, 'ra_ivar': 6393642500.0, 'flux_r': 0.535176, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 397.32117, 'dered_mag_r': 23.127707, 'nobs_z': 3, 'shape_r': 0.0, 'z_phot_std': 0.354123, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 0.477927, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'PSF', 'z_phot_mean': 0.57321, 'mag_r': 23.178759, 'dered_flux_r': 0.560942}",True,0.0,-19.491071395066413,47512455430792.43,9906625231719584,9906625231719584,0.23972407063066997,inf,0.57321,0.9999999999999789,26,7.015704204529404e-15,2.104711261358821e-14,1.3894031047821045,7.015704204529404e-15,,,,,,,,,,,,6172068000.0,0.560942,23.127707,,,,,,,0.0,397.32117,0.535176,r,-20.42111444514244,1.0851016,9.954686065343214,,9906625231720604,,299.94070100325894,0.0,0.10005653757025369,213.71718167840635,PHOT,0.474151,0.07435,r,1.15638535,9.895235345773049,,0.9999999999999789,0.08996087620097519,213.65793396179245,PHOT,0.286605,,,23.178759,3.0,3.0,3.0,6393642500.0,,0.0,0.0,0.0,0.0,0.0,0.0,PSF,0.57321,0.477927,0.354123,-99.0
15EYSEcit,247.5504647750528,38.14481617337168,False,0.999999999999969,decals,dr9,"{'shape_r_ivar': 117.2321, 'dec_ivar': 2391707100.0, 'shape_e2': 0.0, 'ra_ivar': 2170362600.0, 'flux_r': 0.510542, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 197.30795, 'dered_mag_r': 23.209326, 'nobs_z': 5, 'shape_r': 0.247712, 'z_phot_std': 0.220617, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 0.750244, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.775657, 'mag_r': 23.229921, 'dered_flux_r': 0.520319}",True,0.0,-20.210771496567464,32321822697944.242,9907734399618133,9907734399618133,0.3194626679490963,inf,0.775657,0.999999999999969,27,1.0312949750650166e-14,3.09388492519505e-14,1.501682996749878,1.0312949750650166e-14,,,,,,,,,,,,2391707100.0,0.520319,23.209326,,,,,,,0.0,197.30795,0.510542,r,-20.21856472035093,0.9946232,38.22616882611761,,9907734399618409,,298.3432765693748,0.0,0.09756017594575973,247.570566483374,PHOT,0.213145,0.1065725,r,1.1604663000000002,38.14480848399106,,0.999999999999969,0.07899540223429288,247.5505719826485,PHOT,0.220617,,,23.229921,3.0,3.0,5.0,2170362600.0,,0.0,0.0,0.0,0.0,0.247712,117.2321,REX,0.775657,0.750244,0.220617,-99.0
15CYSEbot,201.3640551838492,31.118561388508596,False,0.9999999999999927,decals,dr9,"{'shape_r_ivar': 1606.0781, 'dec_ivar': 133371320000.0, 'shape_e2': -0.360646, 'ra_ivar': 112256620000.0, 'flux_r': 5.291087, 'nobs_g': 2, 'shape_e2_ivar': 1756.9536, 'flux_ivar_r': 88.3961, 'dered_mag_r': 20.666155, 'nobs_z': 3, 'shape_r': 1.045575, 'z_phot_std': 0.077934, 'shape_e1_ivar': 1354.5836, 'nobs_r': 2, 'z_phot_median': 0.733081, 'z_spec': -99.0, 'shape_e1': -0.238947, 'fitbits': 0, 'type': 'DEV', 'z_phot_mean': 0.72929, 'mag_r': 20.691137, 'dered_flux_r': 5.414246}",True,0.0,-22.589720552073832,136811087512465.89,9906632622933841,9906632622933841,0.14519672281360801,inf,0.72929,0.9999999999999927,28,2.436449701512374e-15,7.309349104537124e-15,1.5187511444091797,2.436449701512374e-15,,,,,,,,,,,,133371320000.0,5.414246,20.666155,,,,,,,0.0,88.3961,5.291087,r,-20.322883837230155,1.1267314000000002,31.17397761589493,,9906632703871293,,298.01826518449576,0.0,0.09097061366280888,201.43591176534736,PHOT,0.627565,0.227003,r,1.03330775,31.118574785418915,,0.9999999999999927,0.07072666271000505,201.36403082945367,PHOT,0.077934,,,20.691137,2.0,2.0,3.0,112256620000.0,,-0.238947,1354.5836,-0.360646,1756.9536,1.045575,1606.0781,DEV,0.72929,0.733081,0.077934,-99.0
15DYSEbzu,215.60690798161167,12.775573663579552,True,0.9999999999886675,decals,dr9,"{'shape_r_ivar': 27.406069, 'dec_ivar': 4094289000.0, 'shape_e2': -0.734306, 'ra_ivar': 3683398700.0, 'flux_r': 3.772545, 'nobs_g': 3, 'shape_e2_ivar': 2980.9905, 'flux_ivar_r': 31.190224, 'dered_mag_r': 21.016344, 'nobs_z': 3, 'shape_r': 5.24, 'z_phot_std': 0.180424, 'shape_e1_ivar': 1620.7307, 'nobs_r': 3, 'z_phot_median': 0.322617, 'z_spec': -99.0, 'shape_e1': -0.046014, 'fitbits': 6, 'type': 'EXP', 'z_phot_mean': 0.345773, 'mag_r': 21.058414, 'dered_flux_r': 3.921594}",True,0.0,-20.29685197227077,88241269986.6032,9906626250932387,9906626250932387,34.27412050951662,inf,0.345773,0.9999999999886675,29,3.777521939339298e-12,1.1332565818017893e-11,1.525001049041748,3.777521939339298e-12,,,,,,,,,,,,4094289000.0,3.921594,21.016344,,,,,,,6.0,31.190224,3.772545,r,-19.458118273661313,1.24668675,12.846355118502428,,9906626250933295,,299.5796668865846,0.0,0.09540805468553583,215.65178509771377,PHOT,1.114683,0.313063,r,1.0508172,12.768789114550549,,0.9999999999886675,0.09436706893039166,215.60005920373573,PHOT,0.1728865,,,21.058414,3.0,3.0,3.0,3683398700.0,,-0.046014,1620.7307,-0.734306,2980.9905,5.24,27.406069,EXP,0.345773,0.322617,0.180424,-99.0
