name,ra,dec,nuclear,2MASS,Bmag,Dist,GWGC,HyperLEDA,M*,PAHyp,PGC,SDSS-DR16Q,Type,WISExSCOS,any_posterior,best_cat,best_cat_release,dec_ivar,dered_flux_r,dered_mag_r,e_Bmag,e_M*,e_logd25Hyp,e_logr25Hyp,extra_cat_cols,f_M*,f_dL,fitbits,flux_ivar_r,flux_r,high_host_confidence,host_2_absmag_info,host_2_absmag_mean,host_2_absmag_posterior,host_2_absmag_std,host_2_dec,host_2_name,host_2_objID,host_2_offset_info,host_2_offset_mean,host_2_offset_posterior,host_2_offset_std,host_2_ra,host_2_redshift_info,host_2_redshift_mean,host_2_redshift_posterior,host_2_redshift_std,host_2_total_posterior,host_absmag_info,host_absmag_mean,host_absmag_posterior,host_absmag_std,host_any_non_ratio,host_dec,host_name,host_objID,host_offset_info,host_offset_mean,host_offset_posterior,host_offset_std,host_prob_ratio,host_ra,host_redshift_info,host_redshift_mean,host_redshift_posterior,host_redshift_std,host_total_posterior,idx,logd25Hyp,logr25Hyp,mag_r,missedcat_posterior,nobs_g,nobs_r,nobs_z,none_posterior,query_time,ra_ivar,redshift,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,shape_r,shape_r_ivar,smallcone_posterior,type,z_phot_mean,z_phot_median,z_phot_std,z_spec
ANT2025v8fyuyhsh2sx,258.4939130835761,49.41490821038542,False,,,,,,,,,,,,0.9999999999999568,decals,dr9,6302735000000.0,133.25552,17.188288,,,,,"{'z_spec': -99, 'dered_mag_r': 17.188288, 'flux_ivar_r': 13.358307, 'fitbits': 0, 'shape_r': 1.76956, 'shape_e2_ivar': 1105406.0, 'shape_e1_ivar': 689486.7, 'dered_flux_r': 133.25552, 'shape_r_ivar': 214368.97, 'dec_ivar': 6302735000000.0, 'z_phot_mean': 0.064481, 'shape_e2': 0.293328, 'flux_r': 129.53178, 'shape_e1': -0.042424, 'mag_r': 17.219059, 'ra_ivar': 5702244400000.0, 'nobs_g': 4, 'z_phot_std': 0.015266, 'nobs_r': 3, 'type': 'SER', 'nobs_z': 4, 'z_phot_median': 0.063739}",,,0.0,13.358307,129.53178,True,r,-20.47249748886736,,1.182226,49.4560218516092,,9907737464996972.0,,299.7290663328976,0.0,0.0755094317993571,258.38258143799294,PHOT,1.00627,,0.136064,0.0,r,-20.12102594855141,,0.8594144,23194135406870.23,49.415109405070815,9907737464998392,9907737464998392.0,,1.666432315876756,0.9999999999999568,0.0745191903819232,inf,258.49455198946606,PHOT,0.064481,,0.015266,0.9999999999999568,3.0,,,17.219059,1.4371448966991192e-14,4.0,3.0,4.0,4.3114346900973576e-14,1.976181983947754,5702244400000.0,,-0.042424,689486.7,0.293328,1105406.0,1.76956,214368.97,1.4371448966991192e-14,SER,0.064481,0.063739,0.015266,-99.0
ANT2024bm2uswvqenr5,305.6830525236247,-20.48789461744765,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2024op8fgyw1hesd,284.0118874211243,-7.242423389279452,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2025l2ihu3ydr18m,133.22831554999996,-6.258030441588304,False,08525498-0615304,17.07,242.103,,1034956                      ,   5.80000,28.5,       ,,G,J085254.98-061530.7,0.7782023443183406,glade,latest,,,,0.8535, 7.000e-01,0.09,0.03,"{'redshift': 0.0542893264210109, 'f_dL': 3.0, 'e_M*': ' 7.000e-01', 'HyperLEDA': '1034956                      ', '2MASS': '08525498-0615304', 'Dist': 242.103, 'WISExSCOS': 'J085254.98-061530.7', 'e_logd25Hyp': 0.09, 'PAHyp': 28.5, 'f_M*': 0.0, 'logd25Hyp': 0.55, 'logr25Hyp': 0.17, 'e_logr25Hyp': 0.03, 'M*': '   5.80000', 'PGC': '       ', 'GWGC': nan, 'Bmag': 17.07, 'SDSS-DR16Q': nan, 'Type': 'G', 'e_Bmag': 0.8535}",0.0,3.0,,,,False,B,-19.850000850845937,0.1353651556997143,0.8535,-6.258466,1034956,1248238.0,,3.252871765814697,1197.4439612533886,0.0990276107591358,133.229111,SPEC,0.0542893264210109,6072497.978983552,0.0162867979263032,0.7782023443183406,B,-19.850000850845937,0.1353651556997143,0.8535,3.50861392978506,-6.258466,1034956,1248238.0,,3.252871765814697,1197.4439612533886,0.0990276107591358,1.0,133.229111,SPEC,0.0542893264210109,6072497.978983552,0.0162867979263032,0.7782023443183406,6.0,0.55,0.17,,0.2217976556769407,,,,0.2217976556816593,0.0115213394165039,,0.0542893264210109,,,,,,,0.0,,,,,
ANT2023oir3nahlk8p0,133.55633271735422,-8.08761434294496,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2025fpmfo57ipyy8,133.0974968525253,17.88872447288948,False,08522340+1753187,17.7,313.329,,SDSSJ085223.43+175318        ,   0.70000,142.0,       ,,G,J085223.42+175318.1,0.9999999999999936,glade,latest,,,,0.885, 4.000e-01,0.33,0.1,"{'e_M*': ' 4.000e-01', 'M*': '   0.70000', 'HyperLEDA': 'SDSSJ085223.43+175318        ', 'PGC': '       ', 'e_Bmag': 0.885, 'redshift': 0.0695080399503658, 'logr25Hyp': 0.23, 'e_logr25Hyp': 0.1, 'f_dL': 1.0, 'e_logd25Hyp': 0.33, 'f_M*': 1.0, 'Type': 'G', 'Bmag': 17.7, 'PAHyp': 142.0, 'logd25Hyp': 0.51, 'WISExSCOS': 'J085223.42+175318.1', '2MASS': '08522340+1753187', 'GWGC': nan, 'SDSS-DR16Q': nan, 'Dist': 313.329}",1.0,1.0,,,,True,B,-19.93999908421452,,0.903,17.89302,SDSSJ085241.57+17533,2186031.0,,259.12745816214954,0.0,0.0936739634023621,133.173,PHOT,0.0872387020685035,,0.026171610620551,0.0,B,-19.78000296461973,,0.885,155251126399000.28,17.888529,SDSSJ085223.43+17531,2186034.0,,0.7057762441151566,0.9999999999999936,0.0946218642583972,inf,133.097504,PHOT,0.0695080399503658,,0.0208524119851097,0.9999999999999936,6.0,0.51,0.23,,2.1470590330961856e-15,,,,6.4411770992885555e-15,0.0159401893615722,,0.0695080399503658,,,,,,,2.1470590330961856e-15,,,,,
ANT20251qxx1xht2572,137.4699645771368,13.832195378484712,False,,,,,,,,,,,,0.999999999999996,decals,dr9,10312185000000.0,197.82823,16.75928,,,,,"{'shape_e1_ivar': 505313.84, 'dec_ivar': 10312185000000.0, 'dered_mag_r': 16.75928, 'ra_ivar': 6556502000000.0, 'dered_flux_r': 197.82823, 'mag_r': 16.887348, 'z_phot_mean': 0.110762, 'shape_e1': -0.254138, 'z_phot_median': 0.11144, 'nobs_z': 3, 'fitbits': 0, 'shape_r_ivar': 79403.586, 'flux_ivar_r': 8.946841, 'type': 'SER', 'shape_e2_ivar': 403503.9, 'shape_e2': -0.053214, 'shape_r': 4.021575, 'z_phot_std': 0.020131, 'z_spec': 0.0836, 'nobs_g': 2, 'nobs_r': 2, 'flux_r': 175.81686}",,,0.0,8.946841,175.81686,True,r,-20.95472463006512,,1.0945162,13.912083511258617,,9906626690486346.0,,296.21850495116854,0.0,0.1016992667619591,137.4902613984424,PHOT,0.624611,,0.086063,0.0,r,-21.1427952136144,,0.837964,256457666647142.4,13.8321943274256,9906626598800310,9906626598800310.0,,0.1416809876231993,0.999999999999996,0.071719943563381,inf,137.46994249366807,SPEC,0.0836,,0.00418,0.999999999999996,12.0,,,16.887348,1.2997596745351433e-15,2.0,2.0,3.0,3.89927902360543e-15,1.781259536743164,6556502000000.0,,-0.254138,505313.84,-0.053214,403503.9,4.021575,79403.586,1.2997596745351433e-15,SER,0.110762,0.11144,0.020131,0.0836
ANT2025hvkb6m68qpzu,159.4900928,12.062529923080476,False,10380021+1203538,17.77,424.62,,1403171,   4.00000,91.3,       ,,G,J103800.20+120353.5,0.9999999997322128,glade,latest,,,,0.8885000000000001, 2.000e+00,0.1,0.03,"{'WISExSCOS': 'J103800.20+120353.5', 'HyperLEDA': '1403171', 'Dist': 424.62, 'PGC': '       ', 'Bmag': 17.77, 'e_Bmag': 0.8885000000000001, 'GWGC': nan, 'SDSS-DR16Q': nan, 'M*': '   4.00000', 'e_logd25Hyp': 0.1, 'f_dL': 3.0, 'e_M*': ' 2.000e+00', 'redshift': 0.0927033763302643, 'Type': 'G', 'PAHyp': 91.3, '2MASS': '10380021+1203538', 'e_logr25Hyp': 0.03, 'f_M*': 1.0, 'logr25Hyp': 0.38, 'logd25Hyp': 0.48}",1.0,3.0,,,,False,B,-20.37000223329419,,0.8885000000000001,12.064967,1403171,1104372.0,,39.09826449790809,0.9999999997322128,0.097906394129561,159.500916,SPEC,0.0927033763302643,,0.0278110128990792,0.9999999997322128,B,-20.37000223329419,,0.8885000000000001,3734309305.341809,12.064967,1403171,1104372.0,,39.09826449790809,0.9999999997322128,0.097906394129561,1.0,159.500916,SPEC,0.0927033763302643,,0.0278110128990792,0.9999999997322128,4.0,0.48,0.38,,8.926237919479472e-11,,,,2.677871375843841e-10,0.0125024318695068,,0.0927033763302643,,,,,,,8.926237919479472e-11,,,,,
ANT2025ennzueukfagm,180.8255249999079,46.686252764176245,False,,,,,,,,,,,,0.9999999999999908,decals,dr9,343396750000.0,13.850957,19.646301,,,,,"{'shape_e1_ivar': 20869.125, 'shape_e1': -0.054123, 'nobs_z': 4, 'ra_ivar': 305226350000.0, 'dered_mag_r': 19.646301, 'nobs_g': 3, 'dec_ivar': 343396750000.0, 'shape_r_ivar': 5915.455, 'z_spec': -99.0, 'dered_flux_r': 13.850957, 'z_phot_mean': 0.164308, 'z_phot_median': 0.16413, 'shape_e2_ivar': 25491.783, 'flux_ivar_r': 75.355606, 'shape_r': 1.778313, 'fitbits': 0, 'type': 'EXP', 'nobs_r': 4, 'mag_r': 19.685108, 'flux_r': 13.364625, 'shape_e2': 0.620782, 'z_phot_std': 0.037306}",,,0.0,75.355606,13.364625,True,r,-20.08869864692801,,1.1995764,46.691470906622406,,9907736756553880.0,,220.73402056898192,0.0,0.0713185361050836,180.91458568017777,PHOT,0.992573,,0.144784,0.0,r,-19.83674634044753,,0.98231505,107401931238714.69,46.686235030748215,9907736756552860,9907736756552860.0,,0.2840441108043709,0.9999999999999908,0.0727867321344204,inf,180.82562885492257,PHOT,0.164308,,0.037306,0.9999999999999908,15.0,,,19.685108,3.1036065132986655e-15,3.0,4.0,4.0,9.310819539895996e-15,1.5957434177398682,305226350000.0,,-0.054123,20869.125,0.620782,25491.783,1.778313,5915.455,3.1036065132986655e-15,EXP,0.164308,0.16413,0.037306,-99.0
ANT2025sgquej18238e,176.3753972571677,44.22518533375839,False,,,,,,,,,,,,0.9999999999999712,decals,dr9,72616100000.0,9.452705,20.06111,,,,,"{'shape_e1_ivar': 14286.734, 'dec_ivar': 72616100000.0, 'dered_mag_r': 20.06111, 'ra_ivar': 31256066000.0, 'dered_flux_r': 9.452705, 'mag_r': 20.10748, 'z_phot_mean': 0.128323, 'shape_e1': -0.333842, 'z_phot_median': 0.127453, 'nobs_z': 4, 'fitbits': 0, 'shape_r_ivar': 10028.755, 'flux_ivar_r': 50.73909, 'type': 'EXP', 'shape_e2_ivar': 21668.184, 'shape_e2': 0.218198, 'shape_r': 2.005219, 'z_phot_std': 0.033444, 'z_spec': -99.0, 'nobs_g': 3, 'nobs_r': 3, 'flux_r': 9.057508}",,,0.0,50.73909,9.057508,True,r,-19.513949078211155,,1.18558265,44.23387452323392,,9907736092083498.0,,241.4102296828401,0.0,0.0716711827098742,176.28259996471394,PHOT,0.721038,,0.158565,0.0,r,-18.8360482903009,,1.0030555,34755756115614.49,44.22531583007189,9907736092084554,9907736092084554.0,,1.7366024033540486,0.9999999999999712,0.0733315769780569,inf,176.37604391117011,PHOT,0.128323,,0.033444,0.9999999999999712,9.0,,,20.10748,9.590737494661188e-15,3.0,3.0,4.0,2.8772212483983564e-14,1.464820384979248,31256066000.0,,-0.333842,14286.734,0.218198,21668.184,2.005219,10028.755,9.590737494661188e-15,EXP,0.128323,0.127453,0.033444,-99.0
ANT2025q35qb7oxga2f,136.83865711501517,54.76239630241418,False,,,,,,,,,,,,0.9969128622070008,decals,dr9,1553900600000.0,99.57269,17.50465,,,,,"{'shape_e1_ivar': 1535308.9, 'dec_ivar': 1553900600000.0, 'dered_mag_r': 17.50465, 'ra_ivar': 1316383100000.0, 'dered_flux_r': 99.57269, 'mag_r': 17.543795, 'z_phot_mean': 0.074032, 'shape_e1': -0.078099, 'z_phot_median': 0.076359, 'nobs_z': 3, 'fitbits': 0, 'shape_r_ivar': 850324.5, 'flux_ivar_r': 16.603502, 'type': 'SER', 'shape_e2_ivar': 1422376.8, 'shape_e2': -0.555961, 'shape_r': 3.5899, 'z_phot_std': 0.0227, 'z_spec': -99.0, 'nobs_g': 3, 'nobs_r': 3, 'flux_r': 96.04658}",,,0.0,16.603502,96.04658,True,r,-20.68844113494755,20.36630909953277,1.15799635,54.68157354241573,,9907738666208700.0,,295.6868503540125,0.0,0.0978490397809158,136.81331375443094,PHOT,0.910377,3.1432270473377184e-12,0.293397,0.0,r,-20.1191328310175,11.276102156138268,0.8752325000000001,322.9246405741039,54.76209802514764,9907738666270769,9907738666270768.0,,5.872534355894064,4116.678481634269,0.0601511900539523,inf,136.83587634616458,PHOT,0.074032,136236890.3894319,0.0227,0.9968920140673396,9.0,,,17.543795,0.0030871370888078,3.0,3.0,3.0,0.0030871377929992,1.4821562767028809,1316383100000.0,,-0.078099,1535308.9,-0.555961,1422376.8,3.5899,850324.5,0.0,SER,0.074032,0.076359,0.0227,-99.0
ANT2024zzq4dgijsziu,139.4418447134987,58.41660003070521,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT2025vcwlzc5lpa1b,126.9636433174492,56.07162884163968,False,,16.34,201.372,,2524523                      ,   1.00000,139.7,       ,,G,J082751.89+560415.3,0.8122063942670155,glade,latest,,,,0.8170000000000001, 1.000e+00,0.07,0.03,"{'e_M*': ' 1.000e+00', 'M*': '   1.00000', 'HyperLEDA': '2524523                      ', 'PGC': '       ', 'e_Bmag': 0.8170000000000001, 'redshift': 0.0454444441070086, 'logr25Hyp': 0.53, 'e_logr25Hyp': 0.03, 'f_dL': 1.0, 'e_logd25Hyp': 0.07, 'f_M*': 1.0, 'Type': 'G', 'Bmag': 16.34, 'PAHyp': 139.7, 'logd25Hyp': 0.78, 'WISExSCOS': 'J082751.89+560415.3', '2MASS': nan, 'GWGC': nan, 'SDSS-DR16Q': nan, 'Dist': 201.372}",1.0,1.0,,,,False,B,-20.17999541569976,0.1690940212680746,0.8170000000000001,56.07089,2524523,2172422.0,,5.43181566487651,763.9157238465503,0.0680119389494689,126.966,PHOT,0.0454444441070086,6769699.730463371,0.0136333332321025,0.8122063942670155,B,-20.17999541569976,0.1690940212680746,0.8170000000000001,4.32499493844245,56.07089,2524523,2172422.0,,5.43181566487651,763.9157238465503,0.0680119389494689,1.0,126.966,PHOT,0.0454444441070086,6769699.730463371,0.0136333332321025,0.8122063942670155,1.0,0.78,0.53,,0.1877936057254495,,,,0.1877936057329846,0.0119769573211669,,0.0454444441070086,,,,,,,0.0,,,,,
