name,peak_phase,peak_mag,yse_pz,yse_field,ra,dec,tns_name,tns_redshift,tns_class,host_redshift,host_prob,host_sep_arcsec,best_host_catalog,host_absmag,best_redshift,host_name,high_host_confidence,peak_abs_mag,posted_before
2025mgt,1.0999134950106964,20.624,<https://ziggy.ucolick.org/yse/transient_detail/2025mgt|*YSE-PZ*>,674.C,241.7660860684163,27.409163433626105,2025mgt,,,0.192905,0.9983105935617556,3.0820370053738912,decals,-20.74893773821473,0.192905,9906631477889898,True,-19.12176884272534,False
15EYSEcpk,1.1129134950097068,19.937,<https://ziggy.ucolick.org/yse/transient_detail/15EYSEcpk|*YSE-PZ*>,468.D,242.01039335915175,5.259274761857142,,,,,,,,,,,False,,False
2025lib,2.2389134950135485,19.496,<https://ziggy.ucolick.org/yse/transient_detail/2025lib|*YSE-PZ*>,575.A,238.44272376507712,16.299626519103384,2025lib,,,0.146507,0.3266888089546766,9.109115926863163,decals,-20.192217957138173,,9906627537014974,False,,False
2025kza,3.096913495013723,20.068,<https://ziggy.ucolick.org/yse/transient_detail/2025kza|*YSE-PZ*>,674.C,210.6699071903902,27.85782923714949,2025kza,,,0.1471226086598984,0.8696368747022613,1.6373541178825333,glade,-20.34999874859246,,J140240.87+275129.2,False,,False
15EYSEcli,3.9529134950134894,16.688,<https://ziggy.ucolick.org/yse/transient_detail/15EYSEcli|*YSE-PZ*>,719.A,247.4259100969793,39.61471427862601,,,,0.300968,0.9742964059045554,3.3020672910708213,decals,-19.791380143815243,0.300968,9907734767668377,True,-24.056856900455205,False
2025mbd,0.5980208254404715,17.942,<https://ziggy.ucolick.org/yse/transient_detail/2025mbd|*YSE-PZ*>,674.D,256.86729166666663,34.567794444444445,2025mbd,0.028,SN,,,,,,0.028,nan,False,-17.539435305776912,False
2025mrb,1.4590208254448953,20.196,<https://ziggy.ucolick.org/yse/transient_detail/2025mrb|*YSE-PZ*>,575.A,344.87193978195654,16.21097636800406,2025mrb,,---,0.08441,0.9999999999999897,0.774331754552419,decals,-21.292656896311982,0.08441,9906627563819401,True,-17.71026558116259,False
2025lla,1.5280208254407626,20.038,<https://ziggy.ucolick.org/yse/transient_detail/2025lla|*YSE-PZ*>,527.F,319.61077128159013,13.225177729583963,2025lla,,---,0.091317,0.9980701440286012,3.8764114351381496,decals,-20.78772688848688,0.091317,9906626461568715,True,-18.04229273246196,False
2025mii,1.681020825439191,19.480999999999998,<https://ziggy.ucolick.org/yse/transient_detail/2025mii|*YSE-PZ*>,423.B,339.6744531644647,0.2167701522988044,2025mii,,---,0.200085,0.9279887615920936,0.1856526911728518,decals,-21.406158258038676,0.200085,9906621600634579,True,-20.346656198991862,False
2025lxy,1.9070208254415775,19.733999999999998,<https://ziggy.ucolick.org/yse/transient_detail/2025lxy|*YSE-PZ*>,365.F,223.94560416666664,-7.2743166666666665,2025lxy,,---,0.141852,0.9879678012351233,4.479996984610441,decals,-21.933534540110482,0.141852,9906618744508606,True,-19.32474334593453,False
15EYSEcqh,2.460020825441461,20.654999999999998,<https://ziggy.ucolick.org/yse/transient_detail/15EYSEcqh|*YSE-PZ*>,575.A,340.95726821534515,17.51848008082521,,,---,0.241112,0.9999999999992231,3.1528802355604295,decals,-20.426347705194996,0.241112,9906628014703996,True,-19.591222219308257,False
15EYSEcmf,2.4610208254453028,19.977,<https://ziggy.ucolick.org/yse/transient_detail/15EYSEcmf|*YSE-PZ*>,575.A,336.6509376134122,17.343251483454242,,,---,0.108074,0.9999710905034378,12.386962510740227,decals,-22.160703943031542,0.108074,9906627923415069,True,-18.47676543562812,False
15EYSEcqi,2.4700208254434983,20.239,<https://ziggy.ucolick.org/yse/transient_detail/15EYSEcqi|*YSE-PZ*>,577.B,337.15348340682425,20.28602100074782,,,---,0.118619,0.9851423015321883,0.5583720215890957,decals,-19.68653825546956,0.118619,9906628997153198,True,-18.421563945652544,False
2025ktn,2.695020825442043,19.200000000000003,<https://ziggy.ucolick.org/yse/transient_detail/2025ktn|*YSE-PZ*>,674.D,256.54266666666666,33.60434166666667,2025ktn,,---,0.0824398780328896,0.9922910143933424,3.1336095365850354,glade,-21.599999995284147,0.0824398780328896,2035484,True,-18.654048648346667,False
2025mtf,2.743020825444546,20.708000000000002,<https://ziggy.ucolick.org/yse/transient_detail/2025mtf|*YSE-PZ*>,423.A,188.7951478278843,10.491805295842639,2025mtf,,---,0.232256,0.6991447895901916,2.5407800963600775,decals,-22.13899314587472,0.232256,9906625411223018,True,-19.454168896257432,False
